TradeRecord [buyerId=1, sellerId=142, timestamp=2021-05-18T01:29:01.180701700, product=Item [price=2, delivery=1]]
TradeRecord [buyerId=113, sellerId=28, timestamp=2021-05-18T01:29:01.285005800, product=Item [price=1, delivery=6]]
TradeRecord [buyerId=114, sellerId=46, timestamp=2021-05-18T01:29:01.285005800, product=Item [price=9, delivery=7]]
TradeRecord [buyerId=115, sellerId=65, timestamp=2021-05-18T01:29:01.285005800, product=Item [price=3, delivery=9]]
TradeRecord [buyerId=116, sellerId=97, timestamp=2021-05-18T01:29:01.285005800, product=Item [price=9, delivery=9]]
TradeRecord [buyerId=117, sellerId=108, timestamp=2021-05-18T01:29:01.285005800, product=Item [price=7, delivery=8]]
TradeRecord [buyerId=118, sellerId=88, timestamp=2021-05-18T01:29:01.285005800, product=Item [price=5, delivery=3]]
TradeRecord [buyerId=119, sellerId=34, timestamp=2021-05-18T01:29:01.285005800, product=Item [price=10, delivery=2]]
TradeRecord [buyerId=120, sellerId=150, timestamp=2021-05-18T01:29:01.285005800, product=Item [price=2, delivery=7]]
TradeRecord [buyerId=121, sellerId=53, timestamp=2021-05-18T01:29:01.285005800, product=Item [price=9, delivery=10]]
TradeRecord [buyerId=122, sellerId=90, timestamp=2021-05-18T01:29:01.285005800, product=Item [price=6, delivery=1]]
TradeRecord [buyerId=123, sellerId=97, timestamp=2021-05-18T01:29:01.285005800, product=Item [price=2, delivery=2]]
TradeRecord [buyerId=124, sellerId=32, timestamp=2021-05-18T01:29:01.285005800, product=Item [price=6, delivery=1]]
TradeRecord [buyerId=125, sellerId=113, timestamp=2021-05-18T01:29:01.285005800, product=Item [price=1, delivery=5]]
TradeRecord [buyerId=126, sellerId=123, timestamp=2021-05-18T01:29:01.285503900, product=Item [price=3, delivery=2]]
TradeRecord [buyerId=127, sellerId=66, timestamp=2021-05-18T01:29:01.285503900, product=Item [price=8, delivery=2]]
TradeRecord [buyerId=128, sellerId=149, timestamp=2021-05-18T01:29:01.285503900, product=Item [price=3, delivery=1]]
TradeRecord [buyerId=129, sellerId=19, timestamp=2021-05-18T01:29:01.285503900, product=Item [price=3, delivery=3]]
TradeRecord [buyerId=130, sellerId=9, timestamp=2021-05-18T01:29:01.285503900, product=Item [price=7, delivery=10]]
TradeRecord [buyerId=131, sellerId=70, timestamp=2021-05-18T01:29:01.285503900, product=Item [price=9, delivery=6]]
TradeRecord [buyerId=133, sellerId=89, timestamp=2021-05-18T01:29:01.285503900, product=Item [price=3, delivery=9]]
TradeRecord [buyerId=134, sellerId=90, timestamp=2021-05-18T01:29:01.285503900, product=Item [price=2, delivery=1]]
TradeRecord [buyerId=135, sellerId=63, timestamp=2021-05-18T01:29:01.285503900, product=Item [price=6, delivery=6]]
TradeRecord [buyerId=136, sellerId=60, timestamp=2021-05-18T01:29:01.285503900, product=Item [price=4, delivery=3]]
TradeRecord [buyerId=137, sellerId=83, timestamp=2021-05-18T01:29:01.285503900, product=Item [price=3, delivery=3]]
TradeRecord [buyerId=139, sellerId=26, timestamp=2021-05-18T01:29:01.285503900, product=Item [price=10, delivery=4]]
TradeRecord [buyerId=140, sellerId=61, timestamp=2021-05-18T01:29:01.285503900, product=Item [price=2, delivery=2]]
TradeRecord [buyerId=142, sellerId=9, timestamp=2021-05-18T01:29:01.285503900, product=Item [price=7, delivery=1]]
TradeRecord [buyerId=144, sellerId=105, timestamp=2021-05-18T01:29:01.285503900, product=Item [price=4, delivery=5]]
TradeRecord [buyerId=146, sellerId=73, timestamp=2021-05-18T01:29:01.285503900, product=Item [price=9, delivery=6]]
TradeRecord [buyerId=147, sellerId=125, timestamp=2021-05-18T01:29:01.285503900, product=Item [price=2, delivery=9]]
TradeRecord [buyerId=148, sellerId=99, timestamp=2021-05-18T01:29:01.285503900, product=Item [price=9, delivery=2]]
TradeRecord [buyerId=149, sellerId=73, timestamp=2021-05-18T01:29:01.285503900, product=Item [price=1, delivery=1]]
TradeRecord [buyerId=150, sellerId=122, timestamp=2021-05-18T01:29:01.285503900, product=Item [price=2, delivery=9]]
TradeRecord [buyerId=3, sellerId=42, timestamp=2021-05-18T01:29:01.286501500, product=Item [price=10, delivery=7]]
TradeRecord [buyerId=4, sellerId=142, timestamp=2021-05-18T01:29:01.286501500, product=Item [price=6, delivery=10]]
TradeRecord [buyerId=5, sellerId=66, timestamp=2021-05-18T01:29:01.286501500, product=Item [price=9, delivery=7]]
TradeRecord [buyerId=6, sellerId=15, timestamp=2021-05-18T01:29:01.286501500, product=Item [price=9, delivery=6]]
TradeRecord [buyerId=7, sellerId=18, timestamp=2021-05-18T01:29:01.286501500, product=Item [price=3, delivery=6]]
TradeRecord [buyerId=8, sellerId=88, timestamp=2021-05-18T01:29:01.286501500, product=Item [price=7, delivery=5]]
TradeRecord [buyerId=9, sellerId=133, timestamp=2021-05-18T01:29:01.286501500, product=Item [price=4, delivery=6]]
TradeRecord [buyerId=10, sellerId=150, timestamp=2021-05-18T01:29:01.286501500, product=Item [price=1, delivery=10]]
TradeRecord [buyerId=13, sellerId=18, timestamp=2021-05-18T01:29:01.286501500, product=Item [price=8, delivery=9]]
TradeRecord [buyerId=14, sellerId=24, timestamp=2021-05-18T01:29:01.286501500, product=Item [price=5, delivery=9]]
TradeRecord [buyerId=15, sellerId=104, timestamp=2021-05-18T01:29:01.286501500, product=Item [price=4, delivery=3]]
TradeRecord [buyerId=16, sellerId=35, timestamp=2021-05-18T01:29:01.286501500, product=Item [price=10, delivery=8]]
TradeRecord [buyerId=17, sellerId=130, timestamp=2021-05-18T01:29:01.286501500, product=Item [price=9, delivery=1]]
TradeRecord [buyerId=18, sellerId=34, timestamp=2021-05-18T01:29:01.286501500, product=Item [price=8, delivery=2]]
TradeRecord [buyerId=19, sellerId=114, timestamp=2021-05-18T01:29:01.286501500, product=Item [price=5, delivery=10]]
TradeRecord [buyerId=20, sellerId=149, timestamp=2021-05-18T01:29:01.286501500, product=Item [price=9, delivery=8]]
TradeRecord [buyerId=23, sellerId=95, timestamp=2021-05-18T01:29:01.286501500, product=Item [price=7, delivery=2]]
TradeRecord [buyerId=24, sellerId=106, timestamp=2021-05-18T01:29:01.286501500, product=Item [price=7, delivery=8]]
TradeRecord [buyerId=26, sellerId=114, timestamp=2021-05-18T01:29:01.286501500, product=Item [price=2, delivery=8]]
TradeRecord [buyerId=28, sellerId=4, timestamp=2021-05-18T01:29:01.286501500, product=Item [price=8, delivery=6]]
TradeRecord [buyerId=29, sellerId=83, timestamp=2021-05-18T01:29:01.286501500, product=Item [price=1, delivery=1]]
TradeRecord [buyerId=31, sellerId=134, timestamp=2021-05-18T01:29:01.286501500, product=Item [price=7, delivery=8]]
TradeRecord [buyerId=32, sellerId=63, timestamp=2021-05-18T01:29:01.286501500, product=Item [price=2, delivery=8]]
TradeRecord [buyerId=33, sellerId=75, timestamp=2021-05-18T01:29:01.286501500, product=Item [price=9, delivery=3]]
TradeRecord [buyerId=34, sellerId=18, timestamp=2021-05-18T01:29:01.286501500, product=Item [price=3, delivery=3]]
TradeRecord [buyerId=35, sellerId=52, timestamp=2021-05-18T01:29:01.286501500, product=Item [price=1, delivery=1]]
TradeRecord [buyerId=36, sellerId=32, timestamp=2021-05-18T01:29:01.287000400, product=Item [price=9, delivery=2]]
TradeRecord [buyerId=37, sellerId=69, timestamp=2021-05-18T01:29:01.287000400, product=Item [price=3, delivery=10]]
TradeRecord [buyerId=38, sellerId=121, timestamp=2021-05-18T01:29:01.287000400, product=Item [price=1, delivery=5]]
TradeRecord [buyerId=39, sellerId=129, timestamp=2021-05-18T01:29:01.287000400, product=Item [price=3, delivery=1]]
TradeRecord [buyerId=40, sellerId=14, timestamp=2021-05-18T01:29:01.287000400, product=Item [price=8, delivery=1]]
TradeRecord [buyerId=42, sellerId=60, timestamp=2021-05-18T01:29:01.287000400, product=Item [price=3, delivery=3]]
TradeRecord [buyerId=43, sellerId=137, timestamp=2021-05-18T01:29:01.287000400, product=Item [price=8, delivery=9]]
TradeRecord [buyerId=45, sellerId=17, timestamp=2021-05-18T01:29:01.287000400, product=Item [price=5, delivery=10]]
TradeRecord [buyerId=46, sellerId=45, timestamp=2021-05-18T01:29:01.287000400, product=Item [price=3, delivery=2]]
TradeRecord [buyerId=47, sellerId=4, timestamp=2021-05-18T01:29:01.287000400, product=Item [price=8, delivery=10]]
TradeRecord [buyerId=48, sellerId=93, timestamp=2021-05-18T01:29:01.287000400, product=Item [price=5, delivery=3]]
TradeRecord [buyerId=49, sellerId=121, timestamp=2021-05-18T01:29:01.287000400, product=Item [price=6, delivery=6]]
TradeRecord [buyerId=50, sellerId=104, timestamp=2021-05-18T01:29:01.287000400, product=Item [price=10, delivery=10]]
TradeRecord [buyerId=52, sellerId=5, timestamp=2021-05-18T01:29:01.287000400, product=Item [price=3, delivery=2]]
TradeRecord [buyerId=53, sellerId=120, timestamp=2021-05-18T01:29:01.287000400, product=Item [price=3, delivery=7]]
TradeRecord [buyerId=54, sellerId=92, timestamp=2021-05-18T01:29:01.287000400, product=Item [price=6, delivery=1]]
TradeRecord [buyerId=56, sellerId=13, timestamp=2021-05-18T01:29:01.287000400, product=Item [price=2, delivery=5]]
TradeRecord [buyerId=57, sellerId=19, timestamp=2021-05-18T01:29:01.287000400, product=Item [price=7, delivery=5]]
TradeRecord [buyerId=58, sellerId=36, timestamp=2021-05-18T01:29:01.287000400, product=Item [price=6, delivery=6]]
TradeRecord [buyerId=59, sellerId=106, timestamp=2021-05-18T01:29:01.287000400, product=Item [price=2, delivery=5]]
TradeRecord [buyerId=60, sellerId=135, timestamp=2021-05-18T01:29:01.287000400, product=Item [price=7, delivery=8]]
TradeRecord [buyerId=61, sellerId=79, timestamp=2021-05-18T01:29:01.287000400, product=Item [price=5, delivery=1]]
TradeRecord [buyerId=62, sellerId=31, timestamp=2021-05-18T01:29:01.287000400, product=Item [price=10, delivery=8]]
TradeRecord [buyerId=63, sellerId=70, timestamp=2021-05-18T01:29:01.287000400, product=Item [price=7, delivery=5]]
TradeRecord [buyerId=64, sellerId=92, timestamp=2021-05-18T01:29:01.287000400, product=Item [price=1, delivery=6]]
TradeRecord [buyerId=65, sellerId=62, timestamp=2021-05-18T01:29:01.287000400, product=Item [price=1, delivery=1]]
TradeRecord [buyerId=66, sellerId=13, timestamp=2021-05-18T01:29:01.287000400, product=Item [price=10, delivery=3]]
TradeRecord [buyerId=67, sellerId=68, timestamp=2021-05-18T01:29:01.287000400, product=Item [price=4, delivery=9]]
TradeRecord [buyerId=68, sellerId=39, timestamp=2021-05-18T01:29:01.287000400, product=Item [price=8, delivery=6]]
TradeRecord [buyerId=69, sellerId=57, timestamp=2021-05-18T01:29:01.287499500, product=Item [price=7, delivery=7]]
TradeRecord [buyerId=70, sellerId=104, timestamp=2021-05-18T01:29:01.287499500, product=Item [price=4, delivery=3]]
TradeRecord [buyerId=72, sellerId=113, timestamp=2021-05-18T01:29:01.287499500, product=Item [price=6, delivery=6]]
TradeRecord [buyerId=73, sellerId=13, timestamp=2021-05-18T01:29:01.287499500, product=Item [price=2, delivery=9]]
TradeRecord [buyerId=74, sellerId=129, timestamp=2021-05-18T01:29:01.287499500, product=Item [price=5, delivery=2]]
TradeRecord [buyerId=75, sellerId=26, timestamp=2021-05-18T01:29:01.287499500, product=Item [price=4, delivery=5]]
TradeRecord [buyerId=79, sellerId=107, timestamp=2021-05-18T01:29:01.287499500, product=Item [price=8, delivery=8]]
TradeRecord [buyerId=81, sellerId=46, timestamp=2021-05-18T01:29:01.287499500, product=Item [price=8, delivery=2]]
TradeRecord [buyerId=83, sellerId=56, timestamp=2021-05-18T01:29:01.287499500, product=Item [price=9, delivery=2]]
TradeRecord [buyerId=84, sellerId=125, timestamp=2021-05-18T01:29:01.287499500, product=Item [price=7, delivery=10]]
TradeRecord [buyerId=85, sellerId=19, timestamp=2021-05-18T01:29:01.287499500, product=Item [price=6, delivery=2]]
TradeRecord [buyerId=88, sellerId=74, timestamp=2021-05-18T01:29:01.287499500, product=Item [price=3, delivery=9]]
TradeRecord [buyerId=89, sellerId=134, timestamp=2021-05-18T01:29:01.287499500, product=Item [price=10, delivery=3]]
TradeRecord [buyerId=90, sellerId=61, timestamp=2021-05-18T01:29:01.287499500, product=Item [price=6, delivery=4]]
TradeRecord [buyerId=92, sellerId=63, timestamp=2021-05-18T01:29:01.287499500, product=Item [price=8, delivery=10]]
TradeRecord [buyerId=93, sellerId=54, timestamp=2021-05-18T01:29:01.287499500, product=Item [price=8, delivery=7]]
TradeRecord [buyerId=95, sellerId=48, timestamp=2021-05-18T01:29:01.287499500, product=Item [price=10, delivery=5]]
TradeRecord [buyerId=97, sellerId=118, timestamp=2021-05-18T01:29:01.287499500, product=Item [price=9, delivery=10]]
TradeRecord [buyerId=98, sellerId=109, timestamp=2021-05-18T01:29:01.287499500, product=Item [price=2, delivery=2]]
TradeRecord [buyerId=99, sellerId=142, timestamp=2021-05-18T01:29:01.287499500, product=Item [price=10, delivery=6]]
TradeRecord [buyerId=100, sellerId=135, timestamp=2021-05-18T01:29:01.287499500, product=Item [price=6, delivery=9]]
TradeRecord [buyerId=101, sellerId=137, timestamp=2021-05-18T01:29:01.287499500, product=Item [price=8, delivery=9]]
TradeRecord [buyerId=102, sellerId=126, timestamp=2021-05-18T01:29:01.287499500, product=Item [price=6, delivery=5]]
TradeRecord [buyerId=103, sellerId=59, timestamp=2021-05-18T01:29:01.287499500, product=Item [price=10, delivery=3]]
TradeRecord [buyerId=104, sellerId=79, timestamp=2021-05-18T01:29:01.287499500, product=Item [price=2, delivery=3]]
TradeRecord [buyerId=105, sellerId=26, timestamp=2021-05-18T01:29:01.287499500, product=Item [price=2, delivery=4]]
TradeRecord [buyerId=106, sellerId=74, timestamp=2021-05-18T01:29:01.287499500, product=Item [price=8, delivery=10]]
TradeRecord [buyerId=107, sellerId=83, timestamp=2021-05-18T01:29:01.287499500, product=Item [price=3, delivery=2]]
TradeRecord [buyerId=108, sellerId=122, timestamp=2021-05-18T01:29:01.287499500, product=Item [price=6, delivery=4]]
TradeRecord [buyerId=109, sellerId=114, timestamp=2021-05-18T01:29:01.287499500, product=Item [price=6, delivery=10]]
TradeRecord [buyerId=111, sellerId=84, timestamp=2021-05-18T01:29:01.287998900, product=Item [price=9, delivery=9]]
TradeRecord [buyerId=112, sellerId=15, timestamp=2021-05-18T01:29:01.287998900, product=Item [price=3, delivery=9]]
TradeRecord [buyerId=113, sellerId=9, timestamp=2021-05-18T01:29:01.287998900, product=Item [price=1, delivery=5]]
TradeRecord [buyerId=114, sellerId=46, timestamp=2021-05-18T01:29:01.287998900, product=Item [price=5, delivery=7]]
TradeRecord [buyerId=115, sellerId=146, timestamp=2021-05-18T01:29:01.287998900, product=Item [price=2, delivery=10]]
TradeRecord [buyerId=116, sellerId=148, timestamp=2021-05-18T01:29:01.287998900, product=Item [price=2, delivery=7]]
TradeRecord [buyerId=117, sellerId=7, timestamp=2021-05-18T01:29:01.287998900, product=Item [price=3, delivery=10]]
TradeRecord [buyerId=118, sellerId=135, timestamp=2021-05-18T01:29:01.287998900, product=Item [price=7, delivery=6]]
TradeRecord [buyerId=119, sellerId=4, timestamp=2021-05-18T01:29:01.287998900, product=Item [price=2, delivery=5]]
TradeRecord [buyerId=120, sellerId=130, timestamp=2021-05-18T01:29:01.287998900, product=Item [price=8, delivery=10]]
TradeRecord [buyerId=121, sellerId=66, timestamp=2021-05-18T01:29:01.287998900, product=Item [price=5, delivery=3]]
TradeRecord [buyerId=122, sellerId=75, timestamp=2021-05-18T01:29:01.287998900, product=Item [price=3, delivery=5]]
TradeRecord [buyerId=123, sellerId=31, timestamp=2021-05-18T01:29:01.287998900, product=Item [price=4, delivery=10]]
TradeRecord [buyerId=124, sellerId=10, timestamp=2021-05-18T01:29:01.287998900, product=Item [price=6, delivery=9]]
TradeRecord [buyerId=125, sellerId=92, timestamp=2021-05-18T01:29:01.287998900, product=Item [price=3, delivery=7]]
TradeRecord [buyerId=126, sellerId=99, timestamp=2021-05-18T01:29:01.287998900, product=Item [price=10, delivery=8]]
TradeRecord [buyerId=127, sellerId=134, timestamp=2021-05-18T01:29:01.287998900, product=Item [price=6, delivery=5]]
TradeRecord [buyerId=128, sellerId=35, timestamp=2021-05-18T01:29:01.287998900, product=Item [price=5, delivery=9]]
TradeRecord [buyerId=129, sellerId=120, timestamp=2021-05-18T01:29:01.287998900, product=Item [price=5, delivery=7]]
TradeRecord [buyerId=130, sellerId=14, timestamp=2021-05-18T01:29:01.287998900, product=Item [price=9, delivery=4]]
TradeRecord [buyerId=131, sellerId=52, timestamp=2021-05-18T01:29:01.287998900, product=Item [price=3, delivery=9]]
TradeRecord [buyerId=133, sellerId=117, timestamp=2021-05-18T01:29:01.287998900, product=Item [price=4, delivery=6]]
TradeRecord [buyerId=134, sellerId=129, timestamp=2021-05-18T01:29:01.287998900, product=Item [price=8, delivery=7]]
TradeRecord [buyerId=135, sellerId=140, timestamp=2021-05-18T01:29:01.287998900, product=Item [price=2, delivery=9]]
TradeRecord [buyerId=136, sellerId=19, timestamp=2021-05-18T01:29:01.287998900, product=Item [price=2, delivery=4]]
TradeRecord [buyerId=137, sellerId=38, timestamp=2021-05-18T01:29:01.287998900, product=Item [price=6, delivery=2]]
TradeRecord [buyerId=139, sellerId=81, timestamp=2021-05-18T01:29:01.287998900, product=Item [price=2, delivery=5]]
TradeRecord [buyerId=140, sellerId=117, timestamp=2021-05-18T01:29:01.287998900, product=Item [price=8, delivery=7]]
TradeRecord [buyerId=142, sellerId=38, timestamp=2021-05-18T01:29:01.287998900, product=Item [price=1, delivery=4]]
TradeRecord [buyerId=144, sellerId=127, timestamp=2021-05-18T01:29:01.288497500, product=Item [price=10, delivery=8]]
TradeRecord [buyerId=146, sellerId=126, timestamp=2021-05-18T01:29:01.288497500, product=Item [price=6, delivery=1]]
TradeRecord [buyerId=147, sellerId=121, timestamp=2021-05-18T01:29:01.288497500, product=Item [price=1, delivery=8]]
TradeRecord [buyerId=148, sellerId=133, timestamp=2021-05-18T01:29:01.288497500, product=Item [price=2, delivery=9]]
TradeRecord [buyerId=149, sellerId=124, timestamp=2021-05-18T01:29:01.288497500, product=Item [price=8, delivery=2]]
TradeRecord [buyerId=150, sellerId=116, timestamp=2021-05-18T01:29:01.288497500, product=Item [price=8, delivery=2]]
TradeRecord [buyerId=3, sellerId=115, timestamp=2021-05-18T01:29:01.288997100, product=Item [price=5, delivery=6]]
TradeRecord [buyerId=4, sellerId=101, timestamp=2021-05-18T01:29:01.288997100, product=Item [price=4, delivery=5]]
TradeRecord [buyerId=5, sellerId=140, timestamp=2021-05-18T01:29:01.288997100, product=Item [price=3, delivery=6]]
TradeRecord [buyerId=6, sellerId=131, timestamp=2021-05-18T01:29:01.288997100, product=Item [price=7, delivery=5]]
TradeRecord [buyerId=7, sellerId=146, timestamp=2021-05-18T01:29:01.288997100, product=Item [price=6, delivery=1]]
TradeRecord [buyerId=8, sellerId=19, timestamp=2021-05-18T01:29:01.288997100, product=Item [price=5, delivery=6]]
TradeRecord [buyerId=9, sellerId=104, timestamp=2021-05-18T01:29:01.288997100, product=Item [price=6, delivery=6]]
TradeRecord [buyerId=10, sellerId=17, timestamp=2021-05-18T01:29:01.288997100, product=Item [price=5, delivery=3]]
TradeRecord [buyerId=13, sellerId=150, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=8, delivery=7]]
TradeRecord [buyerId=15, sellerId=83, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=5, delivery=10]]
TradeRecord [buyerId=17, sellerId=15, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=7, delivery=10]]
TradeRecord [buyerId=18, sellerId=50, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=8, delivery=10]]
TradeRecord [buyerId=19, sellerId=117, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=5, delivery=10]]
TradeRecord [buyerId=20, sellerId=111, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=8, delivery=6]]
TradeRecord [buyerId=24, sellerId=73, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=9, delivery=6]]
TradeRecord [buyerId=26, sellerId=118, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=1, delivery=10]]
TradeRecord [buyerId=28, sellerId=81, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=5, delivery=8]]
TradeRecord [buyerId=29, sellerId=147, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=3, delivery=1]]
TradeRecord [buyerId=31, sellerId=81, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=4, delivery=7]]
TradeRecord [buyerId=32, sellerId=109, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=1, delivery=7]]
TradeRecord [buyerId=33, sellerId=68, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=3, delivery=4]]
TradeRecord [buyerId=34, sellerId=123, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=7, delivery=3]]
TradeRecord [buyerId=35, sellerId=98, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=5, delivery=10]]
TradeRecord [buyerId=36, sellerId=106, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=1, delivery=1]]
TradeRecord [buyerId=37, sellerId=8, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=1, delivery=6]]
TradeRecord [buyerId=38, sellerId=148, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=10, delivery=4]]
TradeRecord [buyerId=39, sellerId=37, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=3, delivery=10]]
TradeRecord [buyerId=40, sellerId=125, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=7, delivery=4]]
TradeRecord [buyerId=42, sellerId=79, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=4, delivery=3]]
TradeRecord [buyerId=43, sellerId=10, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=4, delivery=7]]
TradeRecord [buyerId=45, sellerId=35, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=8, delivery=7]]
TradeRecord [buyerId=46, sellerId=118, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=7, delivery=1]]
TradeRecord [buyerId=47, sellerId=64, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=6, delivery=4]]
TradeRecord [buyerId=48, sellerId=72, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=10, delivery=8]]
TradeRecord [buyerId=49, sellerId=17, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=2, delivery=7]]
TradeRecord [buyerId=50, sellerId=105, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=5, delivery=6]]
TradeRecord [buyerId=52, sellerId=66, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=2, delivery=10]]
TradeRecord [buyerId=53, sellerId=119, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=9, delivery=9]]
TradeRecord [buyerId=54, sellerId=3, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=5, delivery=3]]
TradeRecord [buyerId=56, sellerId=112, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=4, delivery=9]]
TradeRecord [buyerId=57, sellerId=52, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=9, delivery=10]]
TradeRecord [buyerId=58, sellerId=35, timestamp=2021-05-18T01:29:01.289496300, product=Item [price=1, delivery=9]]
TradeRecord [buyerId=59, sellerId=100, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=9, delivery=3]]
TradeRecord [buyerId=60, sellerId=65, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=2, delivery=2]]
TradeRecord [buyerId=61, sellerId=114, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=9, delivery=3]]
TradeRecord [buyerId=62, sellerId=90, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=6, delivery=10]]
TradeRecord [buyerId=63, sellerId=40, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=5, delivery=1]]
TradeRecord [buyerId=64, sellerId=92, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=4, delivery=4]]
TradeRecord [buyerId=65, sellerId=97, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=9, delivery=7]]
TradeRecord [buyerId=66, sellerId=14, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=4, delivery=1]]
TradeRecord [buyerId=67, sellerId=118, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=6, delivery=6]]
TradeRecord [buyerId=68, sellerId=70, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=6, delivery=4]]
TradeRecord [buyerId=69, sellerId=26, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=8, delivery=2]]
TradeRecord [buyerId=70, sellerId=60, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=6, delivery=10]]
TradeRecord [buyerId=72, sellerId=128, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=5, delivery=8]]
TradeRecord [buyerId=73, sellerId=142, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=7, delivery=3]]
TradeRecord [buyerId=74, sellerId=58, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=6, delivery=7]]
TradeRecord [buyerId=75, sellerId=89, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=9, delivery=6]]
TradeRecord [buyerId=79, sellerId=129, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=9, delivery=4]]
TradeRecord [buyerId=81, sellerId=116, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=7, delivery=10]]
TradeRecord [buyerId=83, sellerId=59, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=3, delivery=1]]
TradeRecord [buyerId=84, sellerId=108, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=7, delivery=2]]
TradeRecord [buyerId=85, sellerId=20, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=3, delivery=7]]
TradeRecord [buyerId=88, sellerId=18, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=8, delivery=8]]
TradeRecord [buyerId=89, sellerId=38, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=2, delivery=10]]
TradeRecord [buyerId=92, sellerId=89, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=3, delivery=7]]
TradeRecord [buyerId=93, sellerId=128, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=5, delivery=9]]
TradeRecord [buyerId=95, sellerId=48, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=1, delivery=2]]
TradeRecord [buyerId=97, sellerId=60, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=7, delivery=10]]
TradeRecord [buyerId=98, sellerId=34, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=5, delivery=1]]
TradeRecord [buyerId=99, sellerId=122, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=3, delivery=4]]
TradeRecord [buyerId=100, sellerId=149, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=2, delivery=9]]
TradeRecord [buyerId=101, sellerId=134, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=6, delivery=3]]
TradeRecord [buyerId=102, sellerId=34, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=10, delivery=3]]
TradeRecord [buyerId=103, sellerId=3, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=7, delivery=6]]
TradeRecord [buyerId=104, sellerId=4, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=2, delivery=9]]
TradeRecord [buyerId=105, sellerId=20, timestamp=2021-05-18T01:29:01.289994600, product=Item [price=9, delivery=6]]
TradeRecord [buyerId=106, sellerId=34, timestamp=2021-05-18T01:29:01.290494, product=Item [price=3, delivery=9]]
TradeRecord [buyerId=107, sellerId=99, timestamp=2021-05-18T01:29:01.290494, product=Item [price=10, delivery=5]]
